sample	tissue	nucl	subject	pool_id	part	side	rpm	rpm_ratio
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	5	TRI		334.35714285714283	0.34088000000000007
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	6	TRI		1889.6257142857141	1.5413428571428571
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	7	TRI		998.2142857142857	0.9445114285714284
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	8	TRI		1636.4	1.388057142857143
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	9	TRI		1358.4285714285716	1.0411114285714287
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	10	TRI		1644.437142857143	1.1543400000000001
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	11	TRI		1808.782857142857	1.2527514285714287
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	12	TRI		1833.4142857142858	1.7871714285714289
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	13	TRI		1520.72	1.045774285714286
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	14	TRI		1098.182857142857	1.2007742857142856
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	15	TRI		611.2942857142858	0.8336114285714287
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	16	TRI		1538.9057142857139	1.2277571428571425
FC57_R_Muscle_hFXN_TRI_RNA	Triceps	RNA	R	18	TRI		14.712285714285713	0.011726
FC57_SPL_1218_RNA	Spleen	RNA	1218	1			2301.6714285714284	1.6404485714285713
FC57_SPL_1218_RNA	Spleen	RNA	1218	2			990.2457142857145	0.5940914285714285
FC57_SPL_1218_RNA	Spleen	RNA	1218	3			1551.508571428571	1.130962857142857
FC57_SPL_1218_RNA	Spleen	RNA	1218	4			1184.5657142857142	1.355922857142857
FC57_SPL_1218_RNA	Spleen	RNA	1218	5			212.74571428571429	0.16756000000000001
FC57_SPL_1218_RNA	Spleen	RNA	1218	6			1483.0142857142857	1.1506057142857142
FC57_SPL_1218_RNA	Spleen	RNA	1218	7			143.1942857142857	0.1599857142857143
FC57_SPL_1218_RNA	Spleen	RNA	1218	8			982.5199999999999	0.8477428571428572
FC57_SPL_1218_RNA	Spleen	RNA	1218	9			710.6371428571429	0.51782
FC57_SPL_1218_RNA	Spleen	RNA	1218	10			1003.6085714285715	0.6886542857142859
FC57_SPL_1218_RNA	Spleen	RNA	1218	11			1721.5999999999997	1.139865714285714
FC57_SPL_1218_RNA	Spleen	RNA	1218	12			906.0914285714287	0.805377142857143
FC57_SPL_1218_RNA	Spleen	RNA	1218	13			825.6714285714286	0.5737914285714287
FC57_SPL_1218_RNA	Spleen	RNA	1218	14			556.6885714285714	0.5332542857142858
FC57_SPL_1218_RNA	Spleen	RNA	1218	15			349.35714285714283	0.5543114285714286
FC57_SPL_1218_RNA	Spleen	RNA	1218	16			1932.9085714285716	1.4849
FC57_SPL_1218_RNA	Spleen	RNA	1218	18			1375.937142857143	0.9331142857142859
FC57_SPL_L_RNA	Spleen	RNA	0122	1		L	2560.962857142857	1.9853428571428573
FC57_SPL_L_RNA	Spleen	RNA	0122	2		L	1069.077142857143	0.7296485714285713
FC57_SPL_L_RNA	Spleen	RNA	0122	3		L	1536.0342857142857	1.2053228571428571
FC57_SPL_L_RNA	Spleen	RNA	0122	4		L	1190.0399999999997	1.28526
FC57_SPL_L_RNA	Spleen	RNA	0122	5		L	545.4685714285715	0.6126657142857144
FC57_SPL_L_RNA	Spleen	RNA	0122	6		L	1602.4342857142856	1.335
FC57_SPL_L_RNA	Spleen	RNA	0122	7		L	329.6725714285714	0.3141228571428571
FC57_SPL_L_RNA	Spleen	RNA	0122	8		L	1113.005714285714	0.9064514285714285
FC57_SPL_L_RNA	Spleen	RNA	0122	9		L	622.56	0.4814885714285712
FC57_SPL_L_RNA	Spleen	RNA	0122	10		L	1313.4571428571428	0.8426085714285714
FC57_SPL_L_RNA	Spleen	RNA	0122	11		L	1594.0914285714289	1.046017142857143
FC57_SPL_L_RNA	Spleen	RNA	0122	12		L	1250.7171428571423	0.9674028571428571
FC57_SPL_L_RNA	Spleen	RNA	0122	13		L	1380.1142857142856	0.9412400000000001
FC57_SPL_L_RNA	Spleen	RNA	0122	14		L	1006.5285714285716	1.0918657142857142
FC57_SPL_L_RNA	Spleen	RNA	0122	15		L	206.44342857142868	0.2535457142857143
FC57_SPL_L_RNA	Spleen	RNA	0122	16		L	1930.4942857142858	1.495657142857143
FC57_SPL_L_RNA	Spleen	RNA	0122	18		L	1520.762857142857	1.1283485714285713
FC57_SPL_R_RNA	Spleen	RNA	0122	1		R	2300.3714285714286	1.7776285714285713
FC57_SPL_R_RNA	Spleen	RNA	0122	2		R	1128.7285714285715	0.7737714285714284
FC57_SPL_R_RNA	Spleen	RNA	0122	3		R	1544.5485714285714	1.2010057142857147
FC57_SPL_R_RNA	Spleen	RNA	0122	4		R	1360.3457142857142	1.461971428571429
FC57_SPL_R_RNA	Spleen	RNA	0122	5		R	766.4571428571429	0.8495714285714288
FC57_SPL_R_RNA	Spleen	RNA	0122	6		R	1533.8885714285714	1.2466371428571428
FC57_SPL_R_RNA	Spleen	RNA	0122	7		R	351.62285714285724	0.3235714285714285
FC57_SPL_R_RNA	Spleen	RNA	0122	8		R	1053.6314285714288	0.8480800000000001
FC57_SPL_R_RNA	Spleen	RNA	0122	9		R	642.9399999999999	0.49757714285714283
FC57_SPL_R_RNA	Spleen	RNA	0122	10		R	1239.9828571428575	0.7850228571428571
FC57_SPL_R_RNA	Spleen	RNA	0122	11		R	1590.8799999999999	1.0676142857142858
FC57_SPL_R_RNA	Spleen	RNA	0122	12		R	1316.2371428571428	1.0195485714285712
FC57_SPL_R_RNA	Spleen	RNA	0122	13		R	1362.1114285714286	0.9109771428571428
FC57_SPL_R_RNA	Spleen	RNA	0122	14		R	925.3599999999998	1.004502857142857
FC57_SPL_R_RNA	Spleen	RNA	0122	15		R	198.53114285714284	0.24392114285714284
FC57_SPL_R_RNA	Spleen	RNA	0122	16		R	1822.6257142857144	1.391942857142857
FC57_SPL_R_RNA	Spleen	RNA	0122	18		R	1469.6057142857142	1.0880885714285715
FC57_TA_1218_RNA	TA	RNA	1218	1			133.1625714285714	0.09999857142857141
FC57_TA_1218_RNA	TA	RNA	1218	2			1757.8685714285714	1.2066457142857143
FC57_TA_1218_RNA	TA	RNA	1218	3			1173.1142857142856	0.9250571428571431
FC57_TA_1218_RNA	TA	RNA	1218	4			1371.437142857143	1.4820542857142853
FC57_TA_1218_RNA	TA	RNA	1218	5			415.11142857142863	0.46250285714285716
FC57_TA_1218_RNA	TA	RNA	1218	6			1809.2942857142857	1.4908799999999998
FC57_TA_1218_RNA	TA	RNA	1218	7			1154.8228571428572	1.1036114285714287
FC57_TA_1218_RNA	TA	RNA	1218	8			2863.042857142857	2.2855999999999996
FC57_TA_1218_RNA	TA	RNA	1218	9			796.92	0.620917142857143
FC57_TA_1218_RNA	TA	RNA	1218	10			2561.542857142857	1.650571428571429
FC57_TA_1218_RNA	TA	RNA	1218	11			1864.5228571428574	1.2126628571428568
FC57_TA_1218_RNA	TA	RNA	1218	12			1663.8457142857142	1.309702857142857
FC57_TA_1218_RNA	TA	RNA	1218	13			429.27428571428567	0.2910057142857143
FC57_TA_1218_RNA	TA	RNA	1218	14			679.2885714285715	0.7377314285714287
FC57_TA_1218_RNA	TA	RNA	1218	15			696.8914285714284	0.8855228571428572
FC57_TA_1218_RNA	TA	RNA	1218	16			1504.7714285714287	1.155062857142857
FC57_TA_1218_RNA	TA	RNA	1218	18			22.995428571428565	0.014485999999999999
FC57_TRI_1218_RNA	Triceps	RNA	1218	1			105.44371428571426	0.08253085714285713
FC57_TRI_1218_RNA	Triceps	RNA	1218	2			1822.7142857142858	1.265314285714286
FC57_TRI_1218_RNA	Triceps	RNA	1218	3			1210.1171428571429	0.9403771428571429
FC57_TRI_1218_RNA	Triceps	RNA	1218	4			1272.2600000000002	1.4259428571428567
FC57_TRI_1218_RNA	Triceps	RNA	1218	5			427.92114285714285	0.46736000000000005
FC57_TRI_1218_RNA	Triceps	RNA	1218	6			1812.2885714285715	1.5024857142857142
FC57_TRI_1218_RNA	Triceps	RNA	1218	7			1127.1657142857143	1.0936028571428573
FC57_TRI_1218_RNA	Triceps	RNA	1218	8			2750.2828571428568	2.2129714285714286
FC57_TRI_1218_RNA	Triceps	RNA	1218	9			1017.0714285714283	0.7856742857142857
FC57_TRI_1218_RNA	Triceps	RNA	1218	10			2309.937142857143	1.519457142857143
FC57_TRI_1218_RNA	Triceps	RNA	1218	11			1760.6742857142856	1.1678600000000003
FC57_TRI_1218_RNA	Triceps	RNA	1218	12			1674.1	1.3258742857142856
FC57_TRI_1218_RNA	Triceps	RNA	1218	13			387.94285714285706	0.2601428571428572
FC57_TRI_1218_RNA	Triceps	RNA	1218	14			745.1285714285715	0.8225428571428571
FC57_TRI_1218_RNA	Triceps	RNA	1218	15			882.8142857142858	1.1291342857142856
FC57_TRI_1218_RNA	Triceps	RNA	1218	16			1493.4057142857143	1.1416942857142856
FC57_TRI_1218_RNA	Triceps	RNA	1218	18			32.075714285714284	0.023968571428571426
MC57_AB_1218_RNA	Abdominal	RNA	1218	1			148.30285714285714	0.10778085714285712
MC57_AB_1218_RNA	Abdominal	RNA	1218	2			1377.3342857142857	0.9569142857142856
MC57_AB_1218_RNA	Abdominal	RNA	1218	3			1178.677142857143	0.9070942857142856
MC57_AB_1218_RNA	Abdominal	RNA	1218	4			517.6251428571427	0.5678857142857141
MC57_AB_1218_RNA	Abdominal	RNA	1218	5			333.7597142857142	0.37886085714285717
MC57_AB_1218_RNA	Abdominal	RNA	1218	6			1455.8228571428572	1.2036999999999998
MC57_AB_1218_RNA	Abdominal	RNA	1218	7			899.2831428571429	0.8349582857142858
MC57_AB_1218_RNA	Abdominal	RNA	1218	8			2967.2257142857147	2.3983428571428576
MC57_AB_1218_RNA	Abdominal	RNA	1218	9			1560.9285714285713	1.2192714285714286
MC57_AB_1218_RNA	Abdominal	RNA	1218	10			1235.82	0.7991942857142857
MC57_AB_1218_RNA	Abdominal	RNA	1218	11			1792.8714285714286	1.1781028571428571
MC57_AB_1218_RNA	Abdominal	RNA	1218	12			1081.6945714285716	0.795870857142857
MC57_AB_1218_RNA	Abdominal	RNA	1218	13			1901.3428571428572	1.2671885714285713
MC57_AB_1218_RNA	Abdominal	RNA	1218	14			1409.957142857143	1.5401228571428571
MC57_AB_1218_RNA	Abdominal	RNA	1218	15			954.6257142857144	1.102102857142857
MC57_AB_1218_RNA	Abdominal	RNA	1218	16			1994.282857142857	1.4708628571428572
MC57_AB_1218_RNA	Abdominal	RNA	1218	18			65.12657142857144	0.047132
MC57_BR_1218_RNA	BR	RNA	1218	1			4021.9788571428576	2.9019200000000005
MC57_BR_1218_RNA	BR	RNA	1218	2			708.2785714285716	0.4303897142857142
MC57_BR_1218_RNA	BR	RNA	1218	3			719.222857142857	0.5362971428571431
MC57_BR_1218_RNA	BR	RNA	1218	4			554.64	0.5698191428571429
MC57_BR_1218_RNA	BR	RNA	1218	5			544.2797142857144	0.5603348571428572
MC57_BR_1218_RNA	BR	RNA	1218	6			1175.4	0.9961300000000001
MC57_BR_1218_RNA	BR	RNA	1218	7			465.3528571428571	0.3948414285714286
MC57_BR_1218_RNA	BR	RNA	1218	8			1386.342857142857	1.0775114285714282
MC57_BR_1218_RNA	BR	RNA	1218	9			1374.0257142857145	1.0232497142857142
MC57_BR_1218_RNA	BR	RNA	1218	10			1126.0368571428571	0.6951097142857142
MC57_BR_1218_RNA	BR	RNA	1218	11			1075.9285714285713	0.6575034285714286
MC57_BR_1218_RNA	BR	RNA	1218	12			669.2008571428571	0.43666285714285713
MC57_BR_1218_RNA	BR	RNA	1218	13			1652.4554285714287	1.0431725714285713
MC57_BR_1218_RNA	BR	RNA	1218	14			1543.097142857143	1.7982685714285715
MC57_BR_1218_RNA	BR	RNA	1218	15			793.4228571428572	1.0019114285714286
MC57_BR_1218_RNA	BR	RNA	1218	16			1545.0465714285713	1.175602857142857
MC57_BR_1218_RNA	BR	RNA	1218	18			635.8171428571428	0.4359565714285714
MC57_BR_L_RNA	BR	RNA	0122	1		L	3921.1428571428573	3.0784285714285713
MC57_BR_L_RNA	BR	RNA	0122	2		L	1174.4885714285715	0.8308771428571429
MC57_BR_L_RNA	BR	RNA	0122	3		L	1112.3	0.8211000000000002
MC57_BR_L_RNA	BR	RNA	0122	4		L	521.2142857142858	0.5243157142857143
MC57_BR_L_RNA	BR	RNA	0122	5		L	672.296	0.7414000000000001
MC57_BR_L_RNA	BR	RNA	0122	6		L	1569.2485714285715	1.3079714285714283
MC57_BR_L_RNA	BR	RNA	0122	7		L	424.1211428571429	0.41854
MC57_BR_L_RNA	BR	RNA	0122	8		L	1167.577142857143	0.9340545714285714
MC57_BR_L_RNA	BR	RNA	0122	9		L	1296.7428571428572	1.0421371428571429
MC57_BR_L_RNA	BR	RNA	0122	10		L	1492.3485714285714	1.01386
MC57_BR_L_RNA	BR	RNA	0122	11		L	807.4491428571429	0.5356608571428572
MC57_BR_L_RNA	BR	RNA	0122	12		L	1259.8571428571431	0.9776885714285711
MC57_BR_L_RNA	BR	RNA	0122	13		L	1495.4428571428573	1.0191628571428573
MC57_BR_L_RNA	BR	RNA	0122	14		L	1369.002857142857	1.5687314285714287
MC57_BR_L_RNA	BR	RNA	0122	15		L	717.292	0.8087419999999998
MC57_BR_L_RNA	BR	RNA	0122	16		L	1342.1171428571427	1.0224714285714287
MC57_BR_L_RNA	BR	RNA	0122	18		L	617.64	0.4672682857142858
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	1			85.18742857142854	0.06319314285714286
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	2			1462.334285714286	1.0017857142857143
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	3			711.3171428571428	0.5467857142857143
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	4			1048.7342857142855	1.11334
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	5			262.0811428571428	0.2832611428571429
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	6			1621.8457142857144	1.3410714285714285
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	7			939.9942857142856	0.8864085714285715
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	8			2133.3571428571427	1.7058285714285712
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	9			731.2628571428571	0.5567485714285714
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	10			1835.0	1.1825771428571432
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	11			1910.3514285714282	1.28986
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	12			1095.5885714285712	0.8351314285714289
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	13			3688.1428571428573	2.4812
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	14			930.022857142857	0.9987200000000004
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	15			784.3742857142857	0.9570542857142856
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	16			1560.7657142857145	1.2038542857142858
MC57_DIA_1218_RNA	Diaphragm	RNA	1218	18			42.42057142857142	0.030856857142857144
MC57_GA_1218_RNA	Gastroc	RNA	1218	1			79.3197142857143	0.0606217142857143
MC57_GA_1218_RNA	Gastroc	RNA	1218	2			1714.7514285714287	1.2000228571428568
MC57_GA_1218_RNA	Gastroc	RNA	1218	3			1111.22	0.8643142857142859
MC57_GA_1218_RNA	Gastroc	RNA	1218	4			836.2314285714285	0.9109371428571429
MC57_GA_1218_RNA	Gastroc	RNA	1218	5			400.73428571428576	0.4364285714285713
MC57_GA_1218_RNA	Gastroc	RNA	1218	6			1767.0342857142857	1.466942857142857
MC57_GA_1218_RNA	Gastroc	RNA	1218	7			976.5085714285711	0.9422771428571429
MC57_GA_1218_RNA	Gastroc	RNA	1218	8			2358.4971428571425	1.8969142857142856
MC57_GA_1218_RNA	Gastroc	RNA	1218	9			1202.1657142857136	0.9257371428571429
MC57_GA_1218_RNA	Gastroc	RNA	1218	10			1667.4885714285715	1.0841485714285715
MC57_GA_1218_RNA	Gastroc	RNA	1218	11			1731.717142857143	1.1570142857142858
MC57_GA_1218_RNA	Gastroc	RNA	1218	12			1393.4971428571432	1.095217142857143
MC57_GA_1218_RNA	Gastroc	RNA	1218	13			2090.1685714285713	1.4128285714285713
MC57_GA_1218_RNA	Gastroc	RNA	1218	14			1089.5485714285714	1.1826428571428576
MC57_GA_1218_RNA	Gastroc	RNA	1218	15			677.6714285714285	0.8639685714285714
MC57_GA_1218_RNA	Gastroc	RNA	1218	16			1737.2714285714287	1.3288
MC57_GA_1218_RNA	Gastroc	RNA	1218	18			30.283142857142852	0.021378085714285712
MC57_HRT_1218_RNA	Heart	RNA	1218	1			105.42542857142857	0.07767028571428572
MC57_HRT_1218_RNA	Heart	RNA	1218	2			1638.6771428571428	1.1238657142857147
MC57_HRT_1218_RNA	Heart	RNA	1218	3			1205.7885714285715	0.9275000000000002
MC57_HRT_1218_RNA	Heart	RNA	1218	4			797.0257142857143	0.8585371428571431
MC57_HRT_1218_RNA	Heart	RNA	1218	5			544.0285714285715	0.5929771428571431
MC57_HRT_1218_RNA	Heart	RNA	1218	6			1526.8371428571427	1.2474314285714287
MC57_HRT_1218_RNA	Heart	RNA	1218	7			1286.0885714285716	1.217602857142857
MC57_HRT_1218_RNA	Heart	RNA	1218	8			2148.7228571428577	1.7110571428571426
MC57_HRT_1218_RNA	Heart	RNA	1218	9			1786.8914285714284	1.3696285714285714
MC57_HRT_1218_RNA	Heart	RNA	1218	10			1712.2342857142855	1.1059028571428573
MC57_HRT_1218_RNA	Heart	RNA	1218	11			1507.822857142857	0.9964628571428571
MC57_HRT_1218_RNA	Heart	RNA	1218	12			1341.4828571428573	1.0339371428571429
MC57_HRT_1218_RNA	Heart	RNA	1218	13			1611.7342857142855	1.0836257142857142
MC57_HRT_1218_RNA	Heart	RNA	1218	14			1099.7657142857145	1.1822657142857145
MC57_HRT_1218_RNA	Heart	RNA	1218	15			672.6971428571431	0.8440142857142857
MC57_HRT_1218_RNA	Heart	RNA	1218	16			1816.2457142857145	1.378742857142857
MC57_HRT_1218_RNA	Heart	RNA	1218	18			37.464571428571425	0.026897714285714285
MC57_KID_1218_RNA	Kidney	RNA	1218	1			2082.36	1.6068285714285713
MC57_KID_1218_RNA	Kidney	RNA	1218	2			1382.797142857143	0.939125714285714
MC57_KID_1218_RNA	Kidney	RNA	1218	3			1447.2114285714285	1.0946228571428571
MC57_KID_1218_RNA	Kidney	RNA	1218	4			1090.7171428571428	1.1690200000000002
MC57_KID_1218_RNA	Kidney	RNA	1218	5			585.4017142857142	0.6417114285714287
MC57_KID_1218_RNA	Kidney	RNA	1218	6			1529.3257142857144	1.228082857142857
MC57_KID_1218_RNA	Kidney	RNA	1218	7			453.7571428571429	0.42131428571428575
MC57_KID_1218_RNA	Kidney	RNA	1218	8			1052.78	0.8240371428571428
MC57_KID_1218_RNA	Kidney	RNA	1218	9			1050.1228571428571	0.8234571428571431
MC57_KID_1218_RNA	Kidney	RNA	1218	10			1278.7628571428572	0.8108057142857142
MC57_KID_1218_RNA	Kidney	RNA	1218	11			1557.7285714285715	1.0334914285714285
MC57_KID_1218_RNA	Kidney	RNA	1218	12			744.7585714285714	0.5665811428571429
MC57_KID_1218_RNA	Kidney	RNA	1218	13			1263.0314285714287	0.8669257142857142
MC57_KID_1218_RNA	Kidney	RNA	1218	14			1160.4645714285714	1.2448428571428574
MC57_KID_1218_RNA	Kidney	RNA	1218	15			496.30828571428566	0.6162828571428572
MC57_KID_1218_RNA	Kidney	RNA	1218	16			2229.86	1.699774285714286
MC57_KID_1218_RNA	Kidney	RNA	1218	18			1155.4171428571428	0.8499542857142858
MC57_KID_L_RNA	Kidney	RNA	0122	1		L	2687.6285714285714	2.0293142857142854
MC57_KID_L_RNA	Kidney	RNA	0122	2		L	1920.425714285714	1.318765714285714
MC57_KID_L_RNA	Kidney	RNA	0122	3		L	1565.1457142857143	1.2055885714285715
MC57_KID_L_RNA	Kidney	RNA	0122	4		L	225.79257142857145	0.2433485714285714
MC57_KID_L_RNA	Kidney	RNA	0122	5		L	477.8471428571428	0.5085942857142858
MC57_KID_L_RNA	Kidney	RNA	0122	6		L	1837.597142857143	1.4973714285714281
MC57_KID_L_RNA	Kidney	RNA	0122	7		L	390.28628571428584	0.3628214285714286
MC57_KID_L_RNA	Kidney	RNA	0122	8		L	848.3714285714285	0.70078
MC57_KID_L_RNA	Kidney	RNA	0122	9		L	1195.9085714285716	0.886142857142857
MC57_KID_L_RNA	Kidney	RNA	0122	10		L	1404.0914285714284	0.9283600000000001
MC57_KID_L_RNA	Kidney	RNA	0122	11		L	856.793142857143	0.5430485714285713
MC57_KID_L_RNA	Kidney	RNA	0122	12		L	1291.3457142857142	0.9808828571428572
MC57_KID_L_RNA	Kidney	RNA	0122	13		L	1061.5571428571432	0.7049657142857143
MC57_KID_L_RNA	Kidney	RNA	0122	14		L	1292.3257142857144	1.389117142857143
MC57_KID_L_RNA	Kidney	RNA	0122	15		L	490.186	0.5783285714285715
MC57_KID_L_RNA	Kidney	RNA	0122	16		L	2268.6228571428574	1.736457142857142
MC57_KID_L_RNA	Kidney	RNA	0122	18		L	1044.0257142857145	0.7666514285714285
MC57_LIV_1218_RNA	Liver	RNA	1218	1			2517.177142857143	1.8804571428571426
MC57_LIV_1218_RNA	Liver	RNA	1218	2			943.9228571428572	0.6382885714285714
MC57_LIV_1218_RNA	Liver	RNA	1218	3			1177.062857142857	0.8944999999999997
MC57_LIV_1218_RNA	Liver	RNA	1218	4			989.6799999999998	1.0549885714285714
MC57_LIV_1218_RNA	Liver	RNA	1218	5			726.5028571428574	0.8000085714285714
MC57_LIV_1218_RNA	Liver	RNA	1218	6			1113.04	0.8995028571428575
MC57_LIV_1218_RNA	Liver	RNA	1218	7			338.4171428571427	0.3182257142857141
MC57_LIV_1218_RNA	Liver	RNA	1218	8			1152.6914285714286	0.9381514285714285
MC57_LIV_1218_RNA	Liver	RNA	1218	9			602.0457142857143	0.46195428571428576
MC57_LIV_1218_RNA	Liver	RNA	1218	10			1045.3199999999997	0.6621371428571428
MC57_LIV_1218_RNA	Liver	RNA	1218	11			2094.2371428571428	1.3421114285714288
MC57_LIV_1218_RNA	Liver	RNA	1218	12			636.5628571428571	0.4873828571428571
MC57_LIV_1218_RNA	Liver	RNA	1218	13			1617.3828571428571	1.0764285714285713
MC57_LIV_1218_RNA	Liver	RNA	1218	14			932.1828571428574	1.0004428571428572
MC57_LIV_1218_RNA	Liver	RNA	1218	15			842.2342857142858	1.0417114285714286
MC57_LIV_1218_RNA	Liver	RNA	1218	16			1068.6742857142856	0.8033771428571431
MC57_LIV_1218_RNA	Liver	RNA	1218	18			2645.885714285714	1.9490571428571428
MC57_LU_1218_RNA	Lung	RNA	1218	1			1402.4885714285713	1.0823399999999996
MC57_LU_1218_RNA	Lung	RNA	1218	2			1377.7228571428573	0.9556057142857141
MC57_LU_1218_RNA	Lung	RNA	1218	3			1121.2285714285715	0.8659657142857141
MC57_LU_1218_RNA	Lung	RNA	1218	4			984.8922857142854	1.1098799999999995
MC57_LU_1218_RNA	Lung	RNA	1218	5			553.1114285714287	0.6296142857142856
MC57_LU_1218_RNA	Lung	RNA	1218	6			1450.8142857142855	1.2159200000000003
MC57_LU_1218_RNA	Lung	RNA	1218	7			828.6342857142857	0.7877857142857144
MC57_LU_1218_RNA	Lung	RNA	1218	8			1492.3342857142861	1.2079771428571426
MC57_LU_1218_RNA	Lung	RNA	1218	9			1898.6371428571429	1.4596457142857144
MC57_LU_1218_RNA	Lung	RNA	1218	10			1046.165714285714	0.66356
MC57_LU_1218_RNA	Lung	RNA	1218	11			1336.716857142857	0.9048445714285717
MC57_LU_1218_RNA	Lung	RNA	1218	12			871.0057142857141	0.6623457142857143
MC57_LU_1218_RNA	Lung	RNA	1218	13			1550.262857142857	1.0306942857142858
MC57_LU_1218_RNA	Lung	RNA	1218	14			1472.1062857142858	1.6231399999999996
MC57_LU_1218_RNA	Lung	RNA	1218	15			738.362857142857	0.9331085714285714
MC57_LU_1218_RNA	Lung	RNA	1218	16			1971.0285714285715	1.521017142857143
MC57_LU_1218_RNA	Lung	RNA	1218	18			691.3685714285715	0.5272257142857143
MC57_LU_L_RNA	Lung	RNA	0122	1		L	1141.5114285714287	0.9067685714285714
MC57_LU_L_RNA	Lung	RNA	0122	2		L	1576.1571428571428	1.0538885714285715
MC57_LU_L_RNA	Lung	RNA	0122	3		L	1204.7542857142857	0.9624028571428573
MC57_LU_L_RNA	Lung	RNA	0122	4		L	439.70657142857135	0.43376285714285717
MC57_LU_L_RNA	Lung	RNA	0122	5		L	576.6265714285714	0.646118
MC57_LU_L_RNA	Lung	RNA	0122	6		L	1754.7571428571428	1.4780057142857144
MC57_LU_L_RNA	Lung	RNA	0122	7		L	856.396	0.796994
MC57_LU_L_RNA	Lung	RNA	0122	8		L	1486.1457142857143	1.1832485714285714
MC57_LU_L_RNA	Lung	RNA	0122	9		L	2077.2971428571427	1.5805457142857142
MC57_LU_L_RNA	Lung	RNA	0122	10		L	1179.2171428571428	0.7104057142857142
MC57_LU_L_RNA	Lung	RNA	0122	11		L	897.6342857142855	0.6138057142857144
MC57_LU_L_RNA	Lung	RNA	0122	12		L	1719.962857142857	1.3352085714285715
MC57_LU_L_RNA	Lung	RNA	0122	13		L	1442.8971428571429	0.9874485714285713
MC57_LU_L_RNA	Lung	RNA	0122	14		L	1554.1514285714281	1.679142857142857
MC57_LU_L_RNA	Lung	RNA	0122	15		L	484.473142857143	0.6265511428571428
MC57_LU_L_RNA	Lung	RNA	0122	16		L	1949.6857142857143	1.417588571428571
MC57_LU_L_RNA	Lung	RNA	0122	18		L	474.0034285714286	0.35298457142857154
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	1	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	2	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	3	AB		295.14285714285717	0.24628571428571427
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	4	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	5	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	6	AB		1391.3142857142857	0.9013714285714286
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	7	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	8	AB		695.1428571428571	0.528942857142857
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	9	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	10	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	11	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	12	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	13	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	14	AB		602.5885714285714	0.19574285714285714
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	15	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	16	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_DNA	Abdominal	DNA	L	18	AB		0.0	0.0
MC57_L_Muscle_hFXN_AB_RNA	Abdominal	RNA	L	1	AB		164.4054285714286	0.129384
