sample	tissue	nucl	subject	pool_id	rpm	rpm_ratio
M148_SPL_RNA	THY	RNA	M135	6		
M148_SPL_RNA	THY	RNA	M135	7		
M148_SPL_RNA	THY	RNA	M135	8		
M148_SPL_RNA	THY	RNA	M135	9		
M148_SPL_RNA	THY	RNA	M135	10		
M148_SPL_RNA	THY	RNA	M135	11		
M148_SPL_RNA	THY	RNA	M135	12		
M148_SPL_RNA	THY	RNA	M135	13		
M148_SPL_RNA	THY	RNA	M135	14		
M148_SPL_RNA	THY	RNA	M135	15		
M148_SPL_RNA	THY	RNA	M135	16		
M148_SPL_RNA	THY	RNA	M135	18		
M148_SPL_RNA	THY	RNA	M148	1		
M148_SPL_RNA	THY	RNA	M148	2		
M148_SPL_RNA	THY	RNA	M148	3		
M148_SPL_RNA	THY	RNA	M148	4		
M148_SPL_RNA	THY	RNA	M148	5		
M148_SPL_RNA	THY	RNA	M148	6		
M148_SPL_RNA	THY	RNA	M148	7		
M148_SPL_RNA	THY	RNA	M148	8		
M148_SPL_RNA	THY	RNA	M148	9		
M148_SPL_RNA	THY	RNA	M148	10		
M148_SPL_RNA	THY	RNA	M148	11		
M148_SPL_RNA	THY	RNA	M148	12		
M148_SPL_RNA	THY	RNA	M148	13		
M148_SPL_RNA	THY	RNA	M148	14		
M148_SPL_RNA	THY	RNA	M148	15		
M148_SPL_RNA	THY	RNA	M148	16		
M148_SPL_RNA	THY	RNA	M148	18		
M148_SPL_RNA	THY	RNA	M355	1		
M148_SPL_RNA	THY	RNA	M355	2		
M148_SPL_RNA	THY	RNA	M355	3		
M148_SPL_RNA	THY	RNA	M355	4		
M148_SPL_RNA	THY	RNA	M355	5		
M148_SPL_RNA	THY	RNA	M355	6		
M148_SPL_RNA	THY	RNA	M355	7		
M148_SPL_RNA	THY	RNA	M355	8		
M148_SPL_RNA	THY	RNA	M355	9		
M148_SPL_RNA	THY	RNA	M355	10		
M148_SPL_RNA	THY	RNA	M355	11		
M148_SPL_RNA	THY	RNA	M355	12		
M148_SPL_RNA	THY	RNA	M355	13		
M148_SPL_RNA	THY	RNA	M355	14		
M148_SPL_RNA	THY	RNA	M355	15		
M148_SPL_RNA	THY	RNA	M355	16		
M148_SPL_RNA	THY	RNA	M355	18		
M148_THY_RNA	GON	RNA	M135	1		
M148_THY_RNA	GON	RNA	M135	2		
M148_THY_RNA	GON	RNA	M135	3		
M148_THY_RNA	GON	RNA	M135	4		
M148_THY_RNA	GON	RNA	M135	5		
M148_THY_RNA	GON	RNA	M135	6		
M148_THY_RNA	GON	RNA	M135	7		
M148_THY_RNA	GON	RNA	M135	8		
M148_THY_RNA	GON	RNA	M135	9		
M148_THY_RNA	GON	RNA	M135	10		
M148_THY_RNA	GON	RNA	M135	11		
M148_THY_RNA	GON	RNA	M135	12		
M148_THY_RNA	GON	RNA	M135	13		
M148_THY_RNA	GON	RNA	M135	14		
M148_THY_RNA	GON	RNA	M135	15		
M148_THY_RNA	GON	RNA	M135	16		
M148_THY_RNA	GON	RNA	M135	18		
M148_THY_RNA	GON	RNA	M148	1		
M148_THY_RNA	GON	RNA	M148	2		
M148_THY_RNA	GON	RNA	M148	3		
M148_THY_RNA	GON	RNA	M148	4		
M148_THY_RNA	GON	RNA	M148	5		
M148_THY_RNA	GON	RNA	M148	6		
M148_THY_RNA	GON	RNA	M148	7		
M148_THY_RNA	GON	RNA	M148	8		
M148_THY_RNA	GON	RNA	M148	9		
M148_THY_RNA	GON	RNA	M148	10		
M148_THY_RNA	GON	RNA	M148	11		
M148_THY_RNA	GON	RNA	M148	12		
M148_THY_RNA	GON	RNA	M148	13		
M148_THY_RNA	GON	RNA	M148	14		
M148_THY_RNA	GON	RNA	M148	15		
M148_THY_RNA	GON	RNA	M148	16		
M148_THY_RNA	GON	RNA	M148	18		
M148_THY_RNA	GON	RNA	M355	1		
M148_THY_RNA	GON	RNA	M355	2		
M148_THY_RNA	GON	RNA	M355	3		
M148_THY_RNA	GON	RNA	M355	4		
M148_THY_RNA	GON	RNA	M355	5		
M148_THY_RNA	GON	RNA	M355	6		
M148_THY_RNA	GON	RNA	M355	7		
M148_THY_RNA	GON	RNA	M355	8		
M148_THY_RNA	GON	RNA	M355	9		
M148_THY_RNA	GON	RNA	M355	10		
M148_THY_RNA	GON	RNA	M355	11		
M148_THY_RNA	GON	RNA	M355	12		
M148_THY_RNA	GON	RNA	M355	13		
M148_THY_RNA	GON	RNA	M355	14		
M148_THY_RNA	GON	RNA	M355	15		
M148_THY_RNA	GON	RNA	M355	16		
M148_THY_RNA	GON	RNA	M355	18		
M148_THY_RNA	KID	RNA	M135	1		
M148_THY_RNA	KID	RNA	M135	2		
M148_THY_RNA	KID	RNA	M135	3		
M148_THY_RNA	KID	RNA	M135	4		
M148_THY_RNA	KID	RNA	M135	5		
M148_THY_RNA	KID	RNA	M135	6		
M148_THY_RNA	KID	RNA	M135	7		
M148_THY_RNA	KID	RNA	M135	8		
M148_THY_RNA	KID	RNA	M135	9		
M148_THY_RNA	KID	RNA	M135	10		
M148_THY_RNA	KID	RNA	M135	11		
M148_THY_RNA	KID	RNA	M135	12		
M148_THY_RNA	KID	RNA	M135	13		
M148_THY_RNA	KID	RNA	M135	14		
M148_THY_RNA	KID	RNA	M135	15		
M148_THY_RNA	KID	RNA	M135	16		
M148_THY_RNA	KID	RNA	M135	18		
M148_THY_RNA	KID	RNA	M148	1		
M148_THY_RNA	KID	RNA	M148	2		
M148_THY_RNA	KID	RNA	M148	3		
M148_THY_RNA	KID	RNA	M148	4		
M148_THY_RNA	KID	RNA	M148	5		
M148_THY_RNA	KID	RNA	M148	6		
M148_THY_RNA	KID	RNA	M148	7		
M148_THY_RNA	KID	RNA	M148	8		
M148_THY_RNA	KID	RNA	M148	9		
M148_THY_RNA	KID	RNA	M148	10		
M148_THY_RNA	KID	RNA	M148	11		
M148_THY_RNA	KID	RNA	M148	12		
M148_THY_RNA	KID	RNA	M148	13		
M148_THY_RNA	KID	RNA	M148	14		
M148_THY_RNA	KID	RNA	M148	15		
M148_THY_RNA	KID	RNA	M148	16		
M148_THY_RNA	KID	RNA	M148	18		
M148_THY_RNA	KID	RNA	M355	1		
M148_THY_RNA	KID	RNA	M355	2		
M148_THY_RNA	KID	RNA	M355	3		
M148_THY_RNA	KID	RNA	M355	4		
M148_THY_RNA	KID	RNA	M355	5		
M148_THY_RNA	KID	RNA	M355	6		
M148_THY_RNA	KID	RNA	M355	7		
M148_THY_RNA	KID	RNA	M355	8		
M148_THY_RNA	KID	RNA	M355	9		
M148_THY_RNA	KID	RNA	M355	10		
M148_THY_RNA	KID	RNA	M355	11		
M148_THY_RNA	KID	RNA	M355	12		
M148_THY_RNA	KID	RNA	M355	13		
M148_THY_RNA	KID	RNA	M355	14		
M148_THY_RNA	KID	RNA	M355	15		
M148_THY_RNA	KID	RNA	M355	16		
M148_THY_RNA	KID	RNA	M355	18		
M148_THY_RNA	LU	RNA	M135	1		
M148_THY_RNA	LU	RNA	M135	2		
M148_THY_RNA	LU	RNA	M135	3		
M148_THY_RNA	LU	RNA	M135	4		
M148_THY_RNA	LU	RNA	M135	5		
M148_THY_RNA	LU	RNA	M135	6		
M148_THY_RNA	LU	RNA	M135	7		
M148_THY_RNA	LU	RNA	M135	8		
M148_THY_RNA	LU	RNA	M135	9		
M148_THY_RNA	LU	RNA	M135	10		
M148_THY_RNA	LU	RNA	M135	11		
M148_THY_RNA	LU	RNA	M135	12		
M148_THY_RNA	LU	RNA	M135	13		
M148_THY_RNA	LU	RNA	M135	14		
M148_THY_RNA	LU	RNA	M135	15		
M148_THY_RNA	LU	RNA	M135	16		
M148_THY_RNA	LU	RNA	M135	18		
M148_THY_RNA	LU	RNA	M148	1		
M148_THY_RNA	LU	RNA	M148	2		
M148_THY_RNA	LU	RNA	M148	3		
M148_THY_RNA	LU	RNA	M148	4		
M148_THY_RNA	LU	RNA	M148	5		
M148_THY_RNA	LU	RNA	M148	6		
M148_THY_RNA	LU	RNA	M148	7		
M148_THY_RNA	LU	RNA	M148	8		
M148_THY_RNA	LU	RNA	M148	9		
M148_THY_RNA	LU	RNA	M148	10		
M148_THY_RNA	LU	RNA	M148	11		
M148_THY_RNA	LU	RNA	M148	12		
M148_THY_RNA	LU	RNA	M148	13		
M148_THY_RNA	LU	RNA	M148	14		
M148_THY_RNA	LU	RNA	M148	15		
M148_THY_RNA	LU	RNA	M148	16		
M148_THY_RNA	LU	RNA	M148	18		
M148_THY_RNA	LU	RNA	M355	1		
M148_THY_RNA	LU	RNA	M355	2		
M148_THY_RNA	LU	RNA	M355	3		
M148_THY_RNA	LU	RNA	M355	4		
M148_THY_RNA	LU	RNA	M355	5		
M148_THY_RNA	LU	RNA	M355	6		
M148_THY_RNA	LU	RNA	M355	7		
M148_THY_RNA	LU	RNA	M355	8		
M148_THY_RNA	LU	RNA	M355	9		
M148_THY_RNA	LU	RNA	M355	10		
M148_THY_RNA	LU	RNA	M355	11		
M148_THY_RNA	LU	RNA	M355	12		
M148_THY_RNA	LU	RNA	M355	13		
M148_THY_RNA	LU	RNA	M355	14		
M148_THY_RNA	LU	RNA	M355	15		
M148_THY_RNA	LU	RNA	M355	16		
M148_THY_RNA	LU	RNA	M355	18		
M148_THY_RNA	RET	RNA	M135	1		
M148_THY_RNA	RET	RNA	M135	2		
M148_THY_RNA	RET	RNA	M135	3		
M148_THY_RNA	RET	RNA	M135	4		
M148_THY_RNA	RET	RNA	M135	5		
M148_THY_RNA	RET	RNA	M135	6		
M148_THY_RNA	RET	RNA	M135	7		
M148_THY_RNA	RET	RNA	M135	8		
M148_THY_RNA	RET	RNA	M135	9		
M148_THY_RNA	RET	RNA	M135	10		
M148_THY_RNA	RET	RNA	M135	11		
M148_THY_RNA	RET	RNA	M135	12		
M148_THY_RNA	RET	RNA	M135	13		
M148_THY_RNA	RET	RNA	M135	14		
M148_THY_RNA	RET	RNA	M135	15		
M148_THY_RNA	RET	RNA	M135	16		
M148_THY_RNA	RET	RNA	M135	18		
M148_THY_RNA	RET	RNA	M148	1		
M148_THY_RNA	RET	RNA	M148	2		
M148_THY_RNA	RET	RNA	M148	3		
M148_THY_RNA	RET	RNA	M148	4		
M148_THY_RNA	RET	RNA	M148	5		
M148_THY_RNA	RET	RNA	M148	6		
M148_THY_RNA	RET	RNA	M148	7		
M148_THY_RNA	RET	RNA	M148	8		
M148_THY_RNA	RET	RNA	M148	9		
M148_THY_RNA	RET	RNA	M148	10		
M148_THY_RNA	RET	RNA	M148	11		
M148_THY_RNA	RET	RNA	M148	12		
M148_THY_RNA	RET	RNA	M148	13		
M148_THY_RNA	RET	RNA	M148	14		
M148_THY_RNA	RET	RNA	M148	15		
M148_THY_RNA	RET	RNA	M148	16		
M148_THY_RNA	RET	RNA	M148	18		
M148_THY_RNA	RET	RNA	M355	1		
M148_THY_RNA	RET	RNA	M355	2		
M148_THY_RNA	RET	RNA	M355	3		
M148_THY_RNA	RET	RNA	M355	4		
M148_THY_RNA	RET	RNA	M355	5		
M148_THY_RNA	RET	RNA	M355	6		
M148_THY_RNA	RET	RNA	M355	7		
M148_THY_RNA	RET	RNA	M355	8		
M148_THY_RNA	RET	RNA	M355	9		
M148_THY_RNA	RET	RNA	M355	10		
M148_THY_RNA	RET	RNA	M355	11		
M148_THY_RNA	RET	RNA	M355	12		
M148_THY_RNA	RET	RNA	M355	13		
M148_THY_RNA	RET	RNA	M355	14		
M148_THY_RNA	RET	RNA	M355	15		
M148_THY_RNA	RET	RNA	M355	16		
M148_THY_RNA	RET	RNA	M355	18		
M148_THY_RNA	RPE	RNA	M135	1		
M148_THY_RNA	RPE	RNA	M135	2		
M148_THY_RNA	RPE	RNA	M135	3		
M148_THY_RNA	RPE	RNA	M135	4		
M148_THY_RNA	RPE	RNA	M135	5		
M148_THY_RNA	RPE	RNA	M135	6		
M148_THY_RNA	RPE	RNA	M135	7		
M148_THY_RNA	RPE	RNA	M135	8		
M148_THY_RNA	RPE	RNA	M135	9		
M148_THY_RNA	RPE	RNA	M135	10		
M148_THY_RNA	RPE	RNA	M135	11		
M148_THY_RNA	RPE	RNA	M135	12		
M148_THY_RNA	RPE	RNA	M135	13		
M148_THY_RNA	RPE	RNA	M135	14		
M148_THY_RNA	RPE	RNA	M135	15		
M148_THY_RNA	RPE	RNA	M135	16		
M148_THY_RNA	RPE	RNA	M135	18		
M148_THY_RNA	RPE	RNA	M148	1		
M148_THY_RNA	RPE	RNA	M148	2		
M148_THY_RNA	RPE	RNA	M148	3		
M148_THY_RNA	RPE	RNA	M148	4		
M148_THY_RNA	RPE	RNA	M148	5		
M148_THY_RNA	RPE	RNA	M148	6		
M148_THY_RNA	RPE	RNA	M148	7		
M148_THY_RNA	RPE	RNA	M148	8		
M148_THY_RNA	RPE	RNA	M148	9		
M148_THY_RNA	RPE	RNA	M148	10		
M148_THY_RNA	RPE	RNA	M148	11		
M148_THY_RNA	RPE	RNA	M148	12		
M148_THY_RNA	RPE	RNA	M148	13		
M148_THY_RNA	RPE	RNA	M148	14		
M148_THY_RNA	RPE	RNA	M148	15		
M148_THY_RNA	RPE	RNA	M148	16		
M148_THY_RNA	RPE	RNA	M148	18		
M148_THY_RNA	RPE	RNA	M355	1		
M148_THY_RNA	RPE	RNA	M355	2		
M148_THY_RNA	RPE	RNA	M355	3		
M148_THY_RNA	RPE	RNA	M355	4		
M148_THY_RNA	RPE	RNA	M355	5		
M148_THY_RNA	RPE	RNA	M355	6		
M148_THY_RNA	RPE	RNA	M355	7		
M148_THY_RNA	RPE	RNA	M355	8		
M148_THY_RNA	RPE	RNA	M355	9		
M148_THY_RNA	RPE	RNA	M355	10		
M148_THY_RNA	RPE	RNA	M355	11		
M148_THY_RNA	RPE	RNA	M355	12		
M148_THY_RNA	RPE	RNA	M355	13		
M148_THY_RNA	RPE	RNA	M355	14		
M148_THY_RNA	RPE	RNA	M355	15		
M148_THY_RNA	RPE	RNA	M355	16		
M148_THY_RNA	RPE	RNA	M355	18		
M148_THY_RNA	SPL	RNA	M135	1		
M148_THY_RNA	SPL	RNA	M135	2		
M148_THY_RNA	SPL	RNA	M135	3		
M148_THY_RNA	SPL	RNA	M135	4		
M148_THY_RNA	SPL	RNA	M135	5		
M148_THY_RNA	SPL	RNA	M135	6		
M148_THY_RNA	SPL	RNA	M135	7		
M148_THY_RNA	SPL	RNA	M135	8		
M148_THY_RNA	SPL	RNA	M135	9		
M148_THY_RNA	SPL	RNA	M135	10		
M148_THY_RNA	SPL	RNA	M135	11		
M148_THY_RNA	SPL	RNA	M135	12		
M148_THY_RNA	SPL	RNA	M135	13		
M148_THY_RNA	SPL	RNA	M135	14		
M148_THY_RNA	SPL	RNA	M135	15		
M148_THY_RNA	SPL	RNA	M135	16		
M148_THY_RNA	SPL	RNA	M135	18		
M148_THY_RNA	SPL	RNA	M148	1		
M148_THY_RNA	SPL	RNA	M148	2		
M148_THY_RNA	SPL	RNA	M148	3		
M148_THY_RNA	SPL	RNA	M148	4		
M148_THY_RNA	SPL	RNA	M148	5		
M148_THY_RNA	SPL	RNA	M148	6		
M148_THY_RNA	SPL	RNA	M148	7		
M148_THY_RNA	SPL	RNA	M148	8		
M148_THY_RNA	SPL	RNA	M148	9		
M148_THY_RNA	SPL	RNA	M148	10		
M148_THY_RNA	SPL	RNA	M148	11		
M148_THY_RNA	SPL	RNA	M148	12		
M148_THY_RNA	SPL	RNA	M148	13		
M148_THY_RNA	SPL	RNA	M148	14		
M148_THY_RNA	SPL	RNA	M148	15		
M148_THY_RNA	SPL	RNA	M148	16		
M148_THY_RNA	SPL	RNA	M148	18		
M148_THY_RNA	SPL	RNA	M355	1		
M148_THY_RNA	SPL	RNA	M355	2		
M148_THY_RNA	SPL	RNA	M355	3		
M148_THY_RNA	SPL	RNA	M355	4		
M148_THY_RNA	SPL	RNA	M355	5		
M148_THY_RNA	SPL	RNA	M355	6		
M148_THY_RNA	SPL	RNA	M355	7		
M148_THY_RNA	SPL	RNA	M355	8		
M148_THY_RNA	SPL	RNA	M355	9		
M148_THY_RNA	SPL	RNA	M355	10		
M148_THY_RNA	SPL	RNA	M355	11		
M148_THY_RNA	SPL	RNA	M355	12		
M148_THY_RNA	SPL	RNA	M355	13		
M148_THY_RNA	SPL	RNA	M355	14		
M148_THY_RNA	SPL	RNA	M355	15		
M148_THY_RNA	SPL	RNA	M355	16		
M148_THY_RNA	SPL	RNA	M355	18		
M148_THY_RNA	THY	RNA	M135	1		
M148_THY_RNA	THY	RNA	M135	2		
M148_THY_RNA	THY	RNA	M135	3		
M148_THY_RNA	THY	RNA	M135	4		
M148_THY_RNA	THY	RNA	M135	5		
M148_THY_RNA	THY	RNA	M135	6		
M148_THY_RNA	THY	RNA	M135	7		
M148_THY_RNA	THY	RNA	M135	8		
M148_THY_RNA	THY	RNA	M135	9		
M148_THY_RNA	THY	RNA	M135	10		
M148_THY_RNA	THY	RNA	M135	11		
M148_THY_RNA	THY	RNA	M135	12		
M148_THY_RNA	THY	RNA	M135	13		
M148_THY_RNA	THY	RNA	M135	14		
M148_THY_RNA	THY	RNA	M135	15		
M148_THY_RNA	THY	RNA	M135	16		
M148_THY_RNA	THY	RNA	M135	18		
M148_THY_RNA	THY	RNA	M148	1	95.08571428571429	0.0372
M148_THY_RNA	THY	RNA	M148	2	968.9171428571428	0.6625828571428571
M148_THY_RNA	THY	RNA	M148	3	779.8857142857142	0.524
M148_THY_RNA	THY	RNA	M148	4	478.2	0.41352
M148_THY_RNA	THY	RNA	M148	5	793.7428571428571	0.7043999999999999
M148_THY_RNA	THY	RNA	M148	6	463.40285714285716	0.4411742857142857
M148_THY_RNA	THY	RNA	M148	7	82.63714285714286	0.11536571428571428
M148_THY_RNA	THY	RNA	M148	8	1637.9542857142858	1.0209685714285714
M148_THY_RNA	THY	RNA	M148	9	92.91428571428571	0.0842857142857143
M148_THY_RNA	THY	RNA	M148	10	516.9514285714286	0.38466
M148_THY_RNA	THY	RNA	M148	11	217.65714285714284	0.14261142857142856
M148_THY_RNA	THY	RNA	M148	12	448.37142857142857	0.4746285714285714
M148_THY_RNA	THY	RNA	M148	13	301.26571428571424	0.33124571428571425
M148_THY_RNA	THY	RNA	M148	14	369.66285714285715	0.2861285714285714
M148_THY_RNA	THY	RNA	M148	15	0.0	0.0
M148_THY_RNA	THY	RNA	M148	16	348.72571428571433	0.3019714285714286
M148_THY_RNA	THY	RNA	M148	18	75.31428571428572	0.045714285714285714
M148_THY_RNA	THY	RNA	M355	1		
M148_THY_RNA	THY	RNA	M355	2		
M148_THY_RNA	THY	RNA	M355	3		
M148_THY_RNA	THY	RNA	M355	4		
M148_THY_RNA	THY	RNA	M355	5		
M148_THY_RNA	THY	RNA	M355	6		
M148_THY_RNA	THY	RNA	M355	7		
M148_THY_RNA	THY	RNA	M355	8		
M148_THY_RNA	THY	RNA	M355	9		
M148_THY_RNA	THY	RNA	M355	10		
M148_THY_RNA	THY	RNA	M355	11		
M148_THY_RNA	THY	RNA	M355	12		
M148_THY_RNA	THY	RNA	M355	13		
M148_THY_RNA	THY	RNA	M355	14		
M148_THY_RNA	THY	RNA	M355	15		
M148_THY_RNA	THY	RNA	M355	16		
M148_THY_RNA	THY	RNA	M355	18		
M355_GON_RNA	GON	RNA	M135	1		
M355_GON_RNA	GON	RNA	M135	2		
M355_GON_RNA	GON	RNA	M135	3		
M355_GON_RNA	GON	RNA	M135	4		
M355_GON_RNA	GON	RNA	M135	5		
M355_GON_RNA	GON	RNA	M135	6		
M355_GON_RNA	GON	RNA	M135	7		
M355_GON_RNA	GON	RNA	M135	8		
M355_GON_RNA	GON	RNA	M135	9		
M355_GON_RNA	GON	RNA	M135	10		
M355_GON_RNA	GON	RNA	M135	11		
M355_GON_RNA	GON	RNA	M135	12		
M355_GON_RNA	GON	RNA	M135	13		
M355_GON_RNA	GON	RNA	M135	14		
M355_GON_RNA	GON	RNA	M135	15		
M355_GON_RNA	GON	RNA	M135	16		
M355_GON_RNA	GON	RNA	M135	18		
M355_GON_RNA	GON	RNA	M148	1		
M355_GON_RNA	GON	RNA	M148	2		
M355_GON_RNA	GON	RNA	M148	3		
M355_GON_RNA	GON	RNA	M148	4		
M355_GON_RNA	GON	RNA	M148	5		
M355_GON_RNA	GON	RNA	M148	6		
M355_GON_RNA	GON	RNA	M148	7		
M355_GON_RNA	GON	RNA	M148	8		
M355_GON_RNA	GON	RNA	M148	9		
M355_GON_RNA	GON	RNA	M148	10		
M355_GON_RNA	GON	RNA	M148	11		
M355_GON_RNA	GON	RNA	M148	12		
M355_GON_RNA	GON	RNA	M148	13		
M355_GON_RNA	GON	RNA	M148	14		
M355_GON_RNA	GON	RNA	M148	15		
M355_GON_RNA	GON	RNA	M148	16		
M355_GON_RNA	GON	RNA	M148	18		
M355_GON_RNA	GON	RNA	M355	1	855.1328571428571	0.5952542857142857
M355_GON_RNA	GON	RNA	M355	2	2988.64	2.3228
M355_GON_RNA	GON	RNA	M355	3	2102.934285714286	1.682468571428571
M355_GON_RNA	GON	RNA	M355	4	912.7342857142856	1.0824542857142856
M355_GON_RNA	GON	RNA	M355	5	918.9514285714288	1.1301742857142856
M355_GON_RNA	GON	RNA	M355	6	937.1148571428572	0.8613542857142858
M355_GON_RNA	GON	RNA	M355	7	438.73971428571434	0.4211057142857143
M355_GON_RNA	GON	RNA	M355	8	1694.142857142857	1.5261571428571432
M355_GON_RNA	GON	RNA	M355	9	1238.2571428571428	1.0208942857142855
M355_GON_RNA	GON	RNA	M355	10	2597.611428571429	1.7717599999999998
M355_GON_RNA	GON	RNA	M355	11	1533.1485714285716	1.0994371428571426
M355_GON_RNA	GON	RNA	M355	12	1098.2657142857145	0.9700314285714289
M355_GON_RNA	GON	RNA	M355	13	1293.0505714285716	0.9776971428571428
M355_GON_RNA	GON	RNA	M355	14	508.4385714285715	0.5705114285714287
M355_GON_RNA	GON	RNA	M355	15	36.71342857142857	0.04196142857142857
M355_GON_RNA	GON	RNA	M355	16	618.0157142857142	0.5036142857142855
M355_GON_RNA	GON	RNA	M355	18	360.2402857142858	0.24330428571428578
M355_GON_RNA	KID	RNA	M135	1		
M355_GON_RNA	KID	RNA	M135	2		
M355_GON_RNA	KID	RNA	M135	3		
M355_GON_RNA	KID	RNA	M135	4		
M355_GON_RNA	KID	RNA	M135	5		
M355_GON_RNA	KID	RNA	M135	6		
M355_GON_RNA	KID	RNA	M135	7		
M355_GON_RNA	KID	RNA	M135	8		
M355_GON_RNA	KID	RNA	M135	9		
M355_GON_RNA	KID	RNA	M135	10		
M355_GON_RNA	KID	RNA	M135	11		
M355_GON_RNA	KID	RNA	M135	12		
M355_GON_RNA	KID	RNA	M135	13		
M355_GON_RNA	KID	RNA	M135	14		
M355_GON_RNA	KID	RNA	M135	15		
M355_GON_RNA	KID	RNA	M135	16		
M355_GON_RNA	KID	RNA	M135	18		
M355_GON_RNA	KID	RNA	M148	1		
M355_GON_RNA	KID	RNA	M148	2		
M355_GON_RNA	KID	RNA	M148	3		
M355_GON_RNA	KID	RNA	M148	4		
M355_GON_RNA	KID	RNA	M148	5		
M355_GON_RNA	KID	RNA	M148	6		
M355_GON_RNA	KID	RNA	M148	7		
M355_GON_RNA	KID	RNA	M148	8		
M355_GON_RNA	KID	RNA	M148	9		
M355_GON_RNA	KID	RNA	M148	10		
M355_GON_RNA	KID	RNA	M148	11		
M355_GON_RNA	KID	RNA	M148	12		
M355_GON_RNA	KID	RNA	M148	13		
M355_GON_RNA	KID	RNA	M148	14		
M355_GON_RNA	KID	RNA	M148	15		
M355_GON_RNA	KID	RNA	M148	16		
M355_GON_RNA	KID	RNA	M148	18		
M355_GON_RNA	KID	RNA	M355	1		
M355_GON_RNA	KID	RNA	M355	2		
M355_GON_RNA	KID	RNA	M355	3		
M355_GON_RNA	KID	RNA	M355	4		
M355_GON_RNA	KID	RNA	M355	5		
M355_GON_RNA	KID	RNA	M355	6		
M355_GON_RNA	KID	RNA	M355	7		
M355_GON_RNA	KID	RNA	M355	8		
M355_GON_RNA	KID	RNA	M355	9		
M355_GON_RNA	KID	RNA	M355	10		
M355_GON_RNA	KID	RNA	M355	11		
M355_GON_RNA	KID	RNA	M355	12		
M355_GON_RNA	KID	RNA	M355	13		
M355_GON_RNA	KID	RNA	M355	14		
M355_GON_RNA	KID	RNA	M355	15		
M355_GON_RNA	KID	RNA	M355	16		
M355_GON_RNA	KID	RNA	M355	18		
M355_GON_RNA	LU	RNA	M135	1		
M355_GON_RNA	LU	RNA	M135	2		
M355_GON_RNA	LU	RNA	M135	3		
M355_GON_RNA	LU	RNA	M135	4		
M355_GON_RNA	LU	RNA	M135	5		
M355_GON_RNA	LU	RNA	M135	6		
M355_GON_RNA	LU	RNA	M135	7		
M355_GON_RNA	LU	RNA	M135	8		
M355_GON_RNA	LU	RNA	M135	9		
M355_GON_RNA	LU	RNA	M135	10		
M355_GON_RNA	LU	RNA	M135	11		
M355_GON_RNA	LU	RNA	M135	12		
M355_GON_RNA	LU	RNA	M135	13		
M355_GON_RNA	LU	RNA	M135	14		
M355_GON_RNA	LU	RNA	M135	15		
M355_GON_RNA	LU	RNA	M135	16		
M355_GON_RNA	LU	RNA	M135	18		
M355_GON_RNA	LU	RNA	M148	1		
M355_GON_RNA	LU	RNA	M148	2		
M355_GON_RNA	LU	RNA	M148	3		
M355_GON_RNA	LU	RNA	M148	4		
M355_GON_RNA	LU	RNA	M148	5		
M355_GON_RNA	LU	RNA	M148	6		
M355_GON_RNA	LU	RNA	M148	7		
M355_GON_RNA	LU	RNA	M148	8		
M355_GON_RNA	LU	RNA	M148	9		
M355_GON_RNA	LU	RNA	M148	10		
M355_GON_RNA	LU	RNA	M148	11		
M355_GON_RNA	LU	RNA	M148	12		
M355_GON_RNA	LU	RNA	M148	13		
M355_GON_RNA	LU	RNA	M148	14		
M355_GON_RNA	LU	RNA	M148	15		
M355_GON_RNA	LU	RNA	M148	16		
M355_GON_RNA	LU	RNA	M148	18		
M355_GON_RNA	LU	RNA	M355	1		
M355_GON_RNA	LU	RNA	M355	2		
M355_GON_RNA	LU	RNA	M355	3		
M355_GON_RNA	LU	RNA	M355	4		
M355_GON_RNA	LU	RNA	M355	5		
M355_GON_RNA	LU	RNA	M355	6		
M355_GON_RNA	LU	RNA	M355	7		
M355_GON_RNA	LU	RNA	M355	8		
M355_GON_RNA	LU	RNA	M355	9		
M355_GON_RNA	LU	RNA	M355	10		
M355_GON_RNA	LU	RNA	M355	11		
M355_GON_RNA	LU	RNA	M355	12		
M355_GON_RNA	LU	RNA	M355	13		
M355_GON_RNA	LU	RNA	M355	14		
M355_GON_RNA	LU	RNA	M355	15		
M355_GON_RNA	LU	RNA	M355	16		
M355_GON_RNA	LU	RNA	M355	18		
M355_GON_RNA	RET	RNA	M135	1		
M355_GON_RNA	RET	RNA	M135	2		
M355_GON_RNA	RET	RNA	M135	3		
M355_GON_RNA	RET	RNA	M135	4		
M355_GON_RNA	RET	RNA	M135	5		
M355_GON_RNA	RET	RNA	M135	6		
M355_GON_RNA	RET	RNA	M135	7		
M355_GON_RNA	RET	RNA	M135	8		
M355_GON_RNA	RET	RNA	M135	9		
M355_GON_RNA	RET	RNA	M135	10		
M355_GON_RNA	RET	RNA	M135	11		
M355_GON_RNA	RET	RNA	M135	12		
M355_GON_RNA	RET	RNA	M135	13		
M355_GON_RNA	RET	RNA	M135	14		
M355_GON_RNA	RET	RNA	M135	15		
M355_GON_RNA	RET	RNA	M135	16		
M355_GON_RNA	RET	RNA	M135	18		
M355_GON_RNA	RET	RNA	M148	1		
M355_GON_RNA	RET	RNA	M148	2		
M355_GON_RNA	RET	RNA	M148	3		
M355_GON_RNA	RET	RNA	M148	4		
M355_GON_RNA	RET	RNA	M148	5		
